"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.478176879E0,-1.827697754E-1,-1.943664551E-1,9.816314697E0,9.819939783E0
4.480557250E0,-2.305755615E-1,-1.943664551E-1,9.744964600E0,9.749629657E0
4.482937621E0,-1.875457764E-1,-2.038879395E-1,9.706909180E0,9.710861421E0
4.485317992E0,-1.875457764E-1,-1.943664551E-1,9.816314697E0,9.820029836E0
4.487698363E0,-1.875457764E-1,-1.800842285E-1,9.787780762E0,9.791233629E0
4.490078734E0,-1.732025146E-1,-1.848449707E-1,9.735458374E0,9.738753335E0
4.492428588E0,-1.875457764E-1,-1.991119385E-1,9.768737793E0,9.772566554E0
4.494808959E0,-2.066650391E-1,-1.848449707E-1,9.811553955E0,9.815470906E0
4.497189330E0,-1.779785156E-1,-1.658020020E-1,9.835327148E0,9.838334553E0
4.499569701E0,-1.636505127E-1,-1.753234863E-1,9.830566406E0,9.833491531E0
4.501950072E0,-1.875457764E-1,-2.229156494E-1,9.783004761E0,9.787341159E0
4.504330443E0,-1.923217773E-1,-1.896057129E-1,9.797286987E0,9.801008637E0
4.506710814E0,-1.636505127E-1,-2.038879395E-1,9.806793213E0,9.810277514E0
4.509091185E0,-1.827697754E-1,-1.705627441E-1,9.840087891E0,9.843262982E0
4.511471557E0,-1.875457764E-1,-1.848449707E-1,9.821060181E0,9.824589770E0
4.513851928E0,-1.636505127E-1,-1.705627441E-1,9.825820923E0,9.828663691E0
4.516232299E0,-1.827697754E-1,-1.848449707E-1,9.792526245E0,9.795975843E0
4.518612670E0,-1.923217773E-1,-1.372375488E-1,9.759231567E0,9.762091098E0
4.520993041E0,-1.684112549E-1,-1.800842285E-1,9.806793213E0,9.809892242E0
4.523373412E0,-1.779785156E-1,-1.896057129E-1,9.783004761E0,9.786460485E0
4.525753783E0,-1.684112549E-1,-1.610412598E-1,9.759231567E0,9.762012980E0
4.528134154E0,-1.875457764E-1,-1.896057129E-1,9.806793213E0,9.810418792E0
4.530514525E0,-1.827697754E-1,-1.705627441E-1,9.778244019E0,9.781439185E0
4.532864379E0,-2.066650391E-1,-1.943664551E-1,9.759231567E0,9.763354421E0
4.535244750E0,-1.875457764E-1,-1.658020020E-1,9.787780762E0,9.790981358E0
4.537625121E0,-1.540679932E-1,-1.848449707E-1,9.830566406E0,9.833511096E0
4.540005492E0,-2.162475586E-1,-2.038879395E-1,9.797286987E0,9.801794000E0
4.542385863E0,-1.875457764E-1,-1.800842285E-1,9.778244019E0,9.781700253E0
4.544766234E0,-1.684112549E-1,-1.800842285E-1,9.806793213E0,9.809892242E0
4.547146605E0,-1.779785156E-1,-1.848449707E-1,9.778244019E0,9.781610302E0
4.549526976E0,-1.636505127E-1,-1.800842285E-1,9.802047729E0,9.805067644E0
4.551876830E0,-1.923217773E-1,-1.800842285E-1,9.806793213E0,9.810331856E0
4.554257201E0,-1.971130371E-1,-1.753234863E-1,9.773498535E0,9.777058120E0
4.556637572E0,-1.827697754E-1,-1.610412598E-1,9.825820923E0,9.828840007E0
4.559017943E0,-1.923217773E-1,-1.896057129E-1,9.797286987E0,9.801008637E0
4.561398314E0,-1.971130371E-1,-1.800842285E-1,9.787780762E0,9.791421558E0
4.563778685E0,-1.923217773E-1,-1.943664551E-1,9.811553955E0,9.815363315E0
4.566159057E0,-1.875457764E-1,-1.848449707E-1,9.825820923E0,9.829348803E0
4.568539428E0,-1.684112549E-1,-1.991119385E-1,9.797286987E0,9.800757125E0
4.570889281E0,-1.875457764E-1,-1.943664551E-1,9.768737793E0,9.772471018E0
4.573269652E0,-2.114562988E-1,-1.753234863E-1,9.759231567E0,9.763096480E0
4.575650023E0,-2.066650391E-1,-1.848449707E-1,9.740203857E0,9.744149490E0
4.578030394E0,-1.684112549E-1,-1.800842285E-1,9.802047729E0,9.805148259E0
4.580410765E0,-1.971130371E-1,-1.800842285E-1,9.792526245E0,9.796165277E0
4.582791137E0,-1.875457764E-1,-1.991119385E-1,9.763992310E0,9.767822931E0
4.585171508E0,-1.684112549E-1,-1.753234863E-1,9.783004761E0,9.786024873E0
4.587551879E0,-1.875457764E-1,-1.753234863E-1,9.787780762E0,9.791147225E0
4.589932250E0,-1.684112549E-1,-1.800842285E-1,9.797286987E0,9.800389022E0
4.592282103E0,-2.019042969E-1,-1.848449707E-1,9.768737793E0,9.772572388E0
4.594662474E0,-1.875457764E-1,-1.610412598E-1,9.816314697E0,9.819426762E0
4.597042846E0,-1.827697754E-1,-1.991119385E-1,9.797286987E0,9.801014369E0
4.599423217E0,-1.827697754E-1,-1.753234863E-1,9.806793213E0,9.810063009E0
4.601803588E0,-1.923217773E-1,-1.896057129E-1,9.849609375E0,9.853311262E0
4.604183959E0,-1.923217773E-1,-1.896057129E-1,9.821060181E0,9.824772825E0
4.606564330E0,-1.636505127E-1,-1.991119385E-1,9.792526245E0,9.795917380E0
4.608944701E0,-1.875457764E-1,-1.753234863E-1,9.759231567E0,9.762607875E0
4.611294555E0,-1.827697754E-1,-1.943664551E-1,9.802047729E0,9.805678090E0
4.613674926E0,-1.684112549E-1,-1.800842285E-1,9.821060181E0,9.824154709E0
4.616055297E0,-1.636505127E-1,-2.229156494E-1,9.830566406E0,9.834455183E0
4.618435668E0,-1.923217773E-1,-1.848449707E-1,9.802047729E0,9.805676673E0
4.620816039E0,-1.923217773E-1,-1.800842285E-1,9.783004761E0,9.786552005E0
4.623196410E0,-1.540679932E-1,-1.848449707E-1,9.778244019E0,9.781204460E0
4.625576781E0,-1.923217773E-1,-1.800842285E-1,9.783004761E0,9.786552005E0
4.627957152E0,-1.732025146E-1,-1.943664551E-1,9.802047729E0,9.805504430E0
4.630307006E0,-1.923217773E-1,-1.705627441E-1,9.759231567E0,9.762616458E0
4.632687377E0,-1.827697754E-1,-1.848449707E-1,9.759231567E0,9.762692930E0
4.635067748E0,-1.779785156E-1,-1.991119385E-1,9.773498535E0,9.777146595E0
4.637448119E0,-1.923217773E-1,-1.943664551E-1,9.816314697E0,9.820122210E0
4.639828490E0,-2.258148193E-1,-1.991119385E-1,9.797286987E0,9.801911559E0
4.642208861E0,-1.923217773E-1,-1.705627441E-1,9.816314697E0,9.819679911E0
4.644589232E0,-1.636505127E-1,-1.896057129E-1,9.802047729E0,9.805247142E0
4.646969603E0,-1.923217773E-1,-2.038879395E-1,9.768737793E0,9.772757852E0
4.649349974E0,-1.875457764E-1,-1.896057129E-1,9.802047729E0,9.805675063E0
4.651699828E0,-1.732025146E-1,-1.753234863E-1,9.830566406E0,9.833655134E0
4.654080199E0,-1.971130371E-1,-1.991119385E-1,9.797286987E0,9.801292334E0
4.656460570E0,-2.019042969E-1,-1.753234863E-1,9.792526245E0,9.796176496E0
4.658840941E0,-1.732025146E-1,-1.705627441E-1,9.773498535E0,9.776521077E0
4.661221312E0,-1.875457764E-1,-1.705627441E-1,9.783004761E0,9.786288736E0
4.663601683E0,-1.684112549E-1,-1.562805176E-1,9.797286987E0,9.799980524E0
4.665982055E0,-1.684112549E-1,-1.943664551E-1,9.830566406E0,9.833929862E0
4.668362426E0,-1.779785156E-1,-2.086334229E-1,9.797286987E0,9.801124250E0
4.670712279E0,-1.827697754E-1,-1.467590332E-1,9.816314697E0,9.819112854E0
4.673092650E0,-1.779785156E-1,-1.800842285E-1,9.806793213E0,9.810061152E0
4.675473021E0,-1.732025146E-1,-2.038879395E-1,9.821060181E0,9.824703175E0
4.677853392E0,-1.779785156E-1,-1.800842285E-1,9.849609375E0,9.852863113E0
4.680233764E0,-1.779785156E-1,-1.943664551E-1,9.797286987E0,9.800830933E0
4.682614135E0,-1.732025146E-1,-1.896057129E-1,9.830566406E0,9.833920139E0
4.684994506E0,-1.923217773E-1,-1.753234863E-1,9.830566406E0,9.834010467E0
4.687344359E0,-1.971130371E-1,-1.753234863E-1,9.844833374E0,9.848367176E0
4.689724730E0,-1.636505127E-1,-2.038879395E-1,9.792526245E0,9.796015621E0
4.692105101E0,-1.875457764E-1,-2.086334229E-1,9.806793213E0,9.810804984E0
4.694485473E0,-1.732025146E-1,-1.800842285E-1,9.830566406E0,9.833741165E0
4.696865844E0,-1.875457764E-1,-2.038879395E-1,9.802047729E0,9.805961626E0
4.699246215E0,-1.923217773E-1,-1.800842285E-1,9.763992310E0,9.767546458E0
4.701626586E0,-1.732025146E-1,-1.562805176E-1,9.792526245E0,9.795304639E0
4.704006957E0,-1.684112549E-1,-1.848449707E-1,9.811553955E0,9.814739988E0
4.706387328E0,-1.684112549E-1,-1.753234863E-1,9.787780762E0,9.790799401E0
4.708767699E0,-1.779785156E-1,-1.896057129E-1,9.783004761E0,9.786460485E0
4.711117553E0,-1.827697754E-1,-2.133941650E-1,9.792526245E0,9.796556136E0
4.713497924E0,-1.923217773E-1,-1.848449707E-1,9.797286987E0,9.800917694E0
4.715878295E0,-1.923217773E-1,-1.991119385E-1,9.740203857E0,9.744136925E0
4.718258666E0,-2.114562988E-1,-2.038879395E-1,9.749725342E0,9.754149286E0
4.720639037E0,-1.684112549E-1,-1.943664551E-1,9.783004761E0,9.786384563E0
4.723019408E0,-1.540679932E-1,-1.610412598E-1,9.825820923E0,9.828348185E0
4.725399779E0,-1.971130371E-1,-1.896057129E-1,9.802047729E0,9.805862714E0
4.727780150E0,-1.971130371E-1,-1.896057129E-1,9.792526245E0,9.796344938E0
4.730130004E0,-1.827697754E-1,-1.753234863E-1,9.740203857E0,9.743496000E0
4.732510375E0,-1.827697754E-1,-2.133941650E-1,9.806793213E0,9.810817243E0
4.734890746E0,-1.827697754E-1,-1.991119385E-1,9.840087891E0,9.843799066E0
4.737271117E0,-1.923217773E-1,-1.705627441E-1,9.811553955E0,9.814920801E0
4.739651488E0,-1.445159912E-1,-1.562805176E-1,1.002557373E1,1.002783312E1
4.742031859E0,-2.066650391E-1,-1.610412598E-1,9.978027344E0,9.981466545E0
4.744412230E0,-1.779785156E-1,-1.753234863E-1,9.868621826E0,9.871783599E0
4.746792601E0,-1.684112549E-1,-2.133941650E-1,9.802047729E0,9.805816596E0
4.749142455E0,-1.875457764E-1,-1.705627441E-1,9.792526245E0,9.795807028E0
4.751522826E0,-1.875457764E-1,-1.848449707E-1,9.816314697E0,9.819845993E0
4.753903197E0,-2.114562988E-1,-2.181701660E-1,9.768737793E0,9.773461519E0
4.756283568E0,-1.923217773E-1,-1.896057129E-1,9.740203857E0,9.743947310E0
4.758663939E0,-1.971130371E-1,-2.086334229E-1,9.787780762E0,9.791988240E0
4.761044310E0,-1.827697754E-1,-2.038879395E-1,9.854370117E0,9.858173537E0
4.763424682E0,-2.066650391E-1,-1.800842285E-1,9.821060181E0,9.824884928E0
4.765805053E0,-2.305755615E-1,-1.943664551E-1,9.692642212E0,9.697332440E0
4.768185424E0,-2.305755615E-1,-2.086334229E-1,9.668869019E0,9.673867949E0
4.770535277E0,-2.066650391E-1,-1.896057129E-1,9.730697632E0,9.734738680E0
4.772915648E0,-2.066650391E-1,-2.133941650E-1,9.711669922E0,9.716212234E0
4.775296019E0,-2.019042969E-1,-2.086334229E-1,9.697402954E0,9.701748157E0
4.777676390E0,-1.636505127E-1,-1.943664551E-1,9.744964600E0,9.748276507E0
4.780056762E0,-1.923217773E-1,-2.229156494E-1,9.773498535E0,9.777931922E0
4.782437133E0,-2.258148193E-1,-1.800842285E-1,9.763992310E0,9.768263330E0
4.784817504E0,-1.732025146E-1,-1.800842285E-1,9.759231567E0,9.762429525E0
4.787197875E0,-2.066650391E-1,-1.943664551E-1,9.763992310E0,9.768113153E0
4.789578246E0,-1.875457764E-1,-2.133941650E-1,9.740203857E0,9.744346139E0
4.791958617E0,-1.875457764E-1,-2.229156494E-1,9.749725342E0,9.754076535E0
4.794338988E0,-2.066650391E-1,-1.943664551E-1,9.730697632E0,9.734832570E0
4.796719359E0,-2.019042969E-1,-2.038879395E-1,9.749725342E0,9.753946887E0
4.799099730E0,-2.162475586E-1,-2.086334229E-1,9.740203857E0,9.744837715E0
4.801480101E0,-1.827697754E-1,-2.181701660E-1,9.735458374E0,9.739617691E0
4.803860473E0,-2.066650391E-1,-1.991119385E-1,9.754470825E0,9.758691361E0
4.806240844E0,-2.114562988E-1,-2.133941650E-1,9.730697632E0,9.735333956E0
4.808590697E0,-2.210235596E-1,-1.991119385E-1,9.783004761E0,9.787526711E0
4.810971068E0,-1.971130371E-1,-1.943664551E-1,9.773498535E0,9.777418140E0
4.813351439E0,-2.066650391E-1,-1.800842285E-1,9.778244019E0,9.782085506E0
4.815731810E0,-1.732025146E-1,-2.086334229E-1,9.763992310E0,9.767756797E0
4.818112182E0,-2.162475586E-1,-1.991119385E-1,9.754470825E0,9.758898998E0
4.820492553E0,-1.971130371E-1,-1.848449707E-1,9.787780762E0,9.791510274E0
4.822872924E0,-1.923217773E-1,-1.943664551E-1,9.740203857E0,9.744041111E0
4.825253295E0,-2.019042969E-1,-2.133941650E-1,9.749725342E0,9.754150227E0
4.827633666E0,-2.114562988E-1,-1.562805176E-1,9.768737793E0,9.772275857E0
4.829983519E0,-1.732025146E-1,-1.753234863E-1,9.806793213E0,9.809889426E0
4.832363890E0,-1.684112549E-1,-1.705627441E-1,9.821060181E0,9.823984786E0
4.834744262E0,-1.492919922E-1,-1.800842285E-1,9.844833374E0,9.847612025E0
4.837124633E0,-2.019042969E-1,-1.610412598E-1,9.849609375E0,9.852994696E0
4.839505004E0,-2.019042969E-1,-2.038879395E-1,9.849609375E0,9.853788128E0
4.841885375E0,-1.732025146E-1,-1.991119385E-1,9.811553955E0,9.815102429E0
4.844265746E0,-1.923217773E-1,-1.991119385E-1,9.844833374E0,9.848724658E0
4.846646117E0,-1.827697754E-1,-2.038879395E-1,9.792526245E0,9.796353676E0
